id_usuario,id_dispositivo,fecha_intento,resultado,cantidad_intentos,razon_fallo
987,356,2024-01-10,Bloqueado,8,Dispositivo bloqueado
988,107,2025-10-24,Bloqueado,10,Contraseña incorrecta
988,393,2024-02-22,Fallido,2,Sin problema
989,169,2024-01-04,Exitoso,6,Contraseña incorrecta
989,139,2025-05-27,Exitoso,9,Limitado por hora
989,171,2025-03-22,Bloqueado,2,Limitado por hora
989,599,2023-02-16,Bloqueado,8,Dispositivo bloqueado
990,465,2025-07-23,Exitoso,8,Dispositivo bloqueado
990,102,2023-03-20,Exitoso,6,Limitado por hora
991,24,2024-08-24,Exitoso,4,Dispositivo bloqueado
991,488,2025-09-26,Fallido,9,Dispositivo bloqueado
992,54,2024-06-28,Bloqueado,5,Dispositivo bloqueado
992,253,2025-06-13,Exitoso,5,Sin problema
992,106,2023-01-14,Exitoso,7,Dispositivo bloqueado
993,186,2025-08-17,Bloqueado,6,Sin problema
993,385,2025-03-20,Fallido,8,Contraseña incorrecta
993,7,2024-03-24,Fallido,8,Dispositivo bloqueado
993,6,2025-12-28,Fallido,6,Sin problema
994,488,2023-10-09,Exitoso,2,Limitado por hora
994,1,2023-10-24,Fallido,8,Sin problema
995,492,2024-11-07,Fallido,2,Contraseña incorrecta
995,238,2024-09-09,Bloqueado,3,Limitado por hora
995,243,2024-01-11,Fallido,7,Dispositivo bloqueado
996,260,2022-11-07,Bloqueado,7,Dispositivo bloqueado
996,218,2025-06-20,Bloqueado,10,Sin problema
996,321,2023-08-05,Fallido,2,Limitado por hora
996,450,2023-06-04,Bloqueado,2,Limitado por hora
997,500,2023-08-03,Bloqueado,5,Limitado por hora
997,122,2025-11-13,Fallido,2,Limitado por hora
997,15,2022-02-05,Bloqueado,1,Dispositivo bloqueado
997,291,2023-02-22,Fallido,9,Contraseña incorrecta
998,109,2022-01-04,Exitoso,7,Limitado por hora
998,35,2024-07-03,Bloqueado,7,Sin problema
998,253,2025-11-05,Fallido,6,Contraseña incorrecta
999,33,2025-09-03,Bloqueado,8,Contraseña incorrecta
1000,90,2024-01-07,Exitoso,8,Dispositivo bloqueado
1000,158,2022-06-24,Exitoso,9,Sin problema
1000,252,2023-02-16,Exitoso,10,Dispositivo bloqueado
