id_transaccion,monto,fecha,tipo,es_fraudulenta,moneda,descripcion,canal,id_cuenta_origen,id_cuenta_destino,id_dispositivo,id_ubicacion
1516,33953.97,2024-01-02,Depósito,False,MXN,TXN-001516,Web,1395,262,88,126
1517,35541.54,2025-05-13,Compra,False,COP,TXN-001517,Telefónico,774,158,509,184
1518,24560.42,2024-06-15,Retiro,False,GTQ,TXN-001518,Web,1135,930,513,123
1519,3832.06,2025-05-27,Compra,False,GTQ,TXN-001519,Telefónico,952,1345,588,58
1520,32164.72,2022-03-27,Retiro,False,COP,TXN-001520,Sucursal,1259,935,231,10
1521,5854.29,2023-12-01,Préstamo,False,COP,TXN-001521,Sucursal,564,740,523,22
1522,41416.68,2022-08-21,Compra,False,COP,TXN-001522,App Móvil,1322,935,511,149
1523,38945.19,2022-03-24,Pago,False,GTQ,TXN-001523,ATM,1347,825,497,82
1524,30994.62,2022-08-06,Compra,False,EUR,TXN-001524,Web,1045,679,401,185
1525,18091.24,2023-09-19,Compra,False,USD,TXN-001525,Web,288,68,598,47
1526,33716.86,2022-03-05,Depósito,False,USD,TXN-001526,Telefónico,918,167,322,108
1527,7022.22,2024-08-16,Préstamo,True,GTQ,TXN-001527,ATM,935,18,202,118
1528,13962.46,2023-12-11,Retiro,True,EUR,TXN-001528,ATM,1145,1345,225,173
1529,14127.95,2022-03-15,Depósito,False,COP,TXN-001529,Telefónico,655,547,424,117
1530,48384.62,2025-01-06,Compra,False,USD,TXN-001530,Web,959,1431,109,196
1531,22782.04,2025-09-26,Transferencia,False,EUR,TXN-001531,App Móvil,65,80,318,127
1532,39116.73,2022-08-05,Préstamo,False,MXN,TXN-001532,ATM,140,256,504,138
1533,44626.31,2022-02-17,Préstamo,False,EUR,TXN-001533,Telefónico,1419,32,438,105
1534,26095.61,2023-07-14,Pago,False,MXN,TXN-001534,Web,991,168,300,77
1535,34788.25,2024-04-28,Depósito,False,GTQ,TXN-001535,App Móvil,1020,122,17,31
1536,23315.4,2023-05-12,Pago,True,EUR,TXN-001536,Sucursal,1029,949,49,178
1537,14694.95,2022-03-01,Depósito,False,USD,TXN-001537,Web,585,1351,316,97
1538,38636.16,2025-06-10,Depósito,False,EUR,TXN-001538,Telefónico,1351,867,62,194
1539,38792.18,2023-04-12,Compra,False,GTQ,TXN-001539,Sucursal,438,1309,453,160
1540,46675.6,2023-06-19,Depósito,False,COP,TXN-001540,Web,1219,1025,291,120
1541,42755.11,2025-10-24,Pago,False,GTQ,TXN-001541,App Móvil,46,579,524,110
1542,6803.61,2023-06-26,Retiro,False,MXN,TXN-001542,ATM,591,502,100,131
1543,23191.18,2024-08-30,Transferencia,False,GTQ,TXN-001543,Web,256,341,278,62
1544,9898.54,2023-12-27,Depósito,False,MXN,TXN-001544,ATM,943,555,30,177
1545,19003.33,2025-08-22,Préstamo,False,USD,TXN-001545,Web,678,431,127,19
1546,5469.94,2025-04-27,Transferencia,True,USD,TXN-001546,App Móvil,690,529,389,3
1547,12399.85,2025-04-09,Pago,False,GTQ,TXN-001547,App Móvil,1002,210,370,33
1548,48888.76,2022-12-02,Préstamo,False,MXN,TXN-001548,Sucursal,362,155,251,192
1549,28031.3,2023-10-10,Depósito,False,GTQ,TXN-001549,App Móvil,749,410,420,28
1550,33407.09,2025-06-05,Retiro,False,EUR,TXN-001550,Web,1404,641,424,180
1551,13767.86,2023-10-07,Pago,False,MXN,TXN-001551,ATM,175,1094,549,40
1552,6371.35,2024-01-26,Transferencia,False,COP,TXN-001552,App Móvil,823,1086,277,157
1553,15554.13,2023-01-28,Pago,True,USD,TXN-001553,ATM,1189,1346,569,95
1554,41275.6,2025-11-21,Pago,False,EUR,TXN-001554,Web,1215,472,521,133
1555,1410.64,2023-10-10,Transferencia,False,MXN,TXN-001555,Telefónico,62,689,91,150
1556,41065.75,2024-01-09,Retiro,False,EUR,TXN-001556,Web,1406,1292,367,47
1557,35064.58,2024-09-15,Retiro,False,EUR,TXN-001557,ATM,575,1442,580,100
1558,12271.65,2023-08-02,Transferencia,False,GTQ,TXN-001558,Sucursal,542,1203,9,99
1559,43690.75,2024-03-10,Retiro,False,COP,TXN-001559,Sucursal,1164,1090,129,190
1560,18214.08,2023-03-02,Depósito,False,MXN,TXN-001560,Telefónico,1376,937,234,144
1561,43268.53,2024-02-17,Transferencia,False,COP,TXN-001561,App Móvil,721,1335,144,32
1562,1227.62,2024-01-09,Retiro,False,EUR,TXN-001562,Web,46,521,446,12
1563,3031.72,2025-06-12,Pago,False,USD,TXN-001563,ATM,190,890,480,8
1564,7174.76,2024-01-09,Préstamo,False,GTQ,TXN-001564,Sucursal,902,1155,304,52
1565,19718.15,2022-09-27,Retiro,True,GTQ,TXN-001565,Web,255,1405,599,77
1566,31734.72,2024-12-23,Retiro,False,EUR,TXN-001566,Web,505,1381,471,143
1567,7773.15,2024-05-25,Transferencia,False,MXN,TXN-001567,Telefónico,1174,733,271,146
1568,13135.55,2023-09-20,Compra,False,EUR,TXN-001568,Telefónico,849,1487,363,117
1569,8673.3,2022-08-12,Depósito,False,EUR,TXN-001569,Web,1039,238,450,187
1570,11436.8,2025-10-30,Retiro,False,GTQ,TXN-001570,Web,219,1084,219,154
1571,43126.22,2024-09-01,Depósito,False,GTQ,TXN-001571,Sucursal,428,808,419,70
1572,38324.61,2022-03-24,Retiro,False,MXN,TXN-001572,ATM,1456,63,376,26
1573,27626.05,2022-06-12,Transferencia,False,GTQ,TXN-001573,ATM,166,335,7,35
1574,26599.53,2022-03-19,Depósito,False,EUR,TXN-001574,ATM,1449,269,366,44
1575,47369.17,2024-05-10,Depósito,False,MXN,TXN-001575,ATM,1078,1471,187,53
1576,15924.1,2023-04-15,Préstamo,False,MXN,TXN-001576,Web,1280,431,137,184
1577,48169.86,2025-03-30,Pago,False,GTQ,TXN-001577,ATM,903,1066,123,11
1578,18973.98,2022-12-05,Transferencia,False,EUR,TXN-001578,Web,25,283,258,179
1579,47821.1,2024-02-23,Retiro,False,USD,TXN-001579,Sucursal,1069,790,70,93
1580,12438.83,2023-12-31,Pago,False,GTQ,TXN-001580,Telefónico,731,976,582,144
1581,27810.13,2025-09-24,Compra,False,EUR,TXN-001581,App Móvil,399,135,488,160
1582,23358.96,2023-04-12,Transferencia,False,USD,TXN-001582,Telefónico,430,478,488,50
1583,37106.42,2022-04-16,Pago,False,MXN,TXN-001583,ATM,564,176,28,135
1584,27210.09,2025-05-29,Transferencia,True,MXN,TXN-001584,Web,306,844,177,8
1585,31416.5,2022-11-17,Transferencia,False,COP,TXN-001585,Telefónico,1149,1342,286,89
1586,29814.49,2023-10-25,Compra,False,MXN,TXN-001586,App Móvil,369,503,135,61
1587,40644.86,2025-07-01,Compra,False,MXN,TXN-001587,ATM,430,155,118,118
1588,39480.1,2022-12-09,Pago,True,GTQ,TXN-001588,Telefónico,739,913,539,138
1589,43187.57,2023-08-03,Transferencia,False,MXN,TXN-001589,ATM,117,889,13,44
1590,47341.38,2022-04-07,Depósito,False,COP,TXN-001590,Telefónico,573,250,434,127
1591,25788.56,2023-10-27,Retiro,False,COP,TXN-001591,ATM,1331,716,6,151
1592,37655.31,2022-03-30,Retiro,False,COP,TXN-001592,Sucursal,694,1178,181,64
1593,31105.01,2022-09-20,Depósito,False,USD,TXN-001593,Telefónico,801,845,440,87
1594,45564.49,2025-11-13,Pago,False,GTQ,TXN-001594,ATM,214,1107,232,167
1595,38273.99,2022-04-05,Préstamo,False,EUR,TXN-001595,Sucursal,1134,554,150,28
1596,13046.91,2023-08-29,Compra,False,USD,TXN-001596,Telefónico,998,791,294,28
1597,37610.32,2023-06-10,Transferencia,False,MXN,TXN-001597,Telefónico,872,1465,574,173
1598,28186.35,2025-11-27,Retiro,False,COP,TXN-001598,ATM,1424,860,458,70
1599,47887.23,2024-03-20,Préstamo,False,MXN,TXN-001599,Sucursal,1271,155,155,110
1600,25205.15,2025-08-30,Compra,False,MXN,TXN-001600,Telefónico,594,188,325,56
1601,2628.72,2023-07-25,Compra,False,USD,TXN-001601,App Móvil,931,969,442,190
1602,33792.67,2022-10-29,Retiro,False,USD,TXN-001602,Sucursal,545,730,560,4
1603,147.12,2025-07-10,Compra,True,USD,TXN-001603,Sucursal,554,902,353,18
1604,18669.76,2023-01-01,Depósito,False,COP,TXN-001604,Web,1043,916,52,199
1605,48451.7,2024-08-19,Pago,False,EUR,TXN-001605,Sucursal,452,1369,121,37
1606,44552.38,2022-05-29,Pago,False,USD,TXN-001606,App Móvil,746,798,28,142
1607,32989.99,2023-12-16,Compra,False,GTQ,TXN-001607,ATM,700,938,240,37
1608,9089.62,2024-02-19,Transferencia,False,GTQ,TXN-001608,Telefónico,1446,625,553,186
1609,45844.5,2023-03-12,Depósito,False,COP,TXN-001609,App Móvil,2,684,211,8
1610,3668.01,2023-05-19,Préstamo,False,MXN,TXN-001610,ATM,415,551,194,33
1611,16165.63,2025-01-02,Retiro,False,COP,TXN-001611,Telefónico,1205,1056,455,185
1612,36820.99,2024-05-22,Transferencia,False,GTQ,TXN-001612,Sucursal,904,57,279,97
1613,39361.1,2024-06-30,Transferencia,False,GTQ,TXN-001613,ATM,204,570,82,187
1614,49591.73,2023-08-05,Pago,False,MXN,TXN-001614,Telefónico,1353,1000,449,22
1615,31850.12,2024-02-21,Pago,False,COP,TXN-001615,Sucursal,1353,1492,448,48
1616,44602.84,2023-09-09,Transferencia,False,EUR,TXN-001616,ATM,163,733,384,129
1617,6105.74,2025-01-09,Préstamo,False,MXN,TXN-001617,ATM,896,879,69,71
1618,25300.17,2025-07-09,Transferencia,False,EUR,TXN-001618,App Móvil,349,1002,516,129
1619,20919.06,2025-11-06,Compra,False,USD,TXN-001619,App Móvil,963,355,165,35
1620,10947.95,2024-12-09,Pago,False,GTQ,TXN-001620,ATM,420,1462,577,7
1621,34936.84,2022-10-11,Préstamo,False,GTQ,TXN-001621,ATM,30,945,280,131
1622,21001.28,2024-09-16,Transferencia,False,EUR,TXN-001622,ATM,530,720,114,188
1623,34789.54,2023-08-31,Retiro,False,MXN,TXN-001623,Telefónico,952,1332,237,148
1624,20099.45,2023-09-28,Retiro,False,MXN,TXN-001624,Sucursal,174,203,504,171
1625,46611.35,2024-06-05,Depósito,False,MXN,TXN-001625,ATM,922,819,493,101
1626,17645.9,2025-10-06,Préstamo,True,EUR,TXN-001626,Web,96,1152,447,80
1627,46329.41,2024-01-15,Transferencia,True,EUR,TXN-001627,Telefónico,675,657,551,133
1628,6726.65,2024-09-25,Pago,False,MXN,TXN-001628,ATM,1014,1084,307,190
1629,8338.9,2025-11-07,Préstamo,False,COP,TXN-001629,ATM,565,291,42,107
1630,29749.64,2025-10-23,Pago,False,COP,TXN-001630,Sucursal,1244,349,283,9
1631,40022.31,2024-04-29,Depósito,False,USD,TXN-001631,Telefónico,127,779,39,63
1632,12854.59,2022-07-02,Compra,True,USD,TXN-001632,Telefónico,333,180,245,62
1633,5433.63,2024-11-07,Retiro,False,GTQ,TXN-001633,Sucursal,41,162,363,65
1634,16175.93,2023-10-17,Retiro,False,USD,TXN-001634,ATM,1028,1090,365,40
1635,5226.06,2023-01-30,Depósito,True,COP,TXN-001635,Sucursal,1167,805,260,89
1636,47685.39,2022-05-30,Depósito,False,COP,TXN-001636,Telefónico,932,1449,205,167
1637,35633.83,2023-05-10,Retiro,False,EUR,TXN-001637,Sucursal,1028,935,435,159
1638,32855.93,2025-01-16,Préstamo,False,COP,TXN-001638,ATM,885,507,551,112
1639,3423.9,2022-10-16,Retiro,False,MXN,TXN-001639,App Móvil,1361,513,126,154
1640,49659.37,2024-06-04,Pago,False,EUR,TXN-001640,Sucursal,1259,1195,314,163
1641,35187.02,2023-02-06,Depósito,False,COP,TXN-001641,ATM,964,863,141,111
1642,41827.13,2025-04-23,Depósito,False,USD,TXN-001642,Sucursal,1076,742,493,145
1643,44323.41,2022-01-09,Pago,True,MXN,TXN-001643,App Móvil,1489,1242,60,174
1644,42804.52,2022-09-18,Transferencia,False,USD,TXN-001644,Telefónico,1271,641,466,41
1645,6218.76,2024-01-19,Préstamo,False,GTQ,TXN-001645,Telefónico,207,264,43,163
1646,36553.17,2023-09-17,Préstamo,False,EUR,TXN-001646,Sucursal,562,721,188,39
1647,19540.4,2023-03-21,Préstamo,False,USD,TXN-001647,Telefónico,74,193,218,174
1648,26100.97,2022-09-27,Depósito,False,USD,TXN-001648,ATM,723,75,247,173
1649,47720.93,2022-04-20,Préstamo,True,MXN,TXN-001649,ATM,1103,188,321,153
1650,3286.63,2022-11-23,Transferencia,False,USD,TXN-001650,ATM,1080,582,542,77
1651,2473.02,2022-01-30,Préstamo,False,COP,TXN-001651,Web,389,710,253,48
1652,42749.88,2025-03-03,Compra,False,MXN,TXN-001652,App Móvil,1056,111,144,68
1653,15120.97,2022-06-26,Transferencia,False,COP,TXN-001653,App Móvil,553,9,480,124
1654,27867.54,2023-11-04,Préstamo,False,USD,TXN-001654,Web,198,1371,501,122
1655,11038.38,2023-12-04,Retiro,False,MXN,TXN-001655,Sucursal,1290,1318,67,113
1656,17854.82,2023-11-23,Retiro,False,EUR,TXN-001656,Telefónico,261,909,110,74
1657,8994.43,2024-05-26,Transferencia,False,EUR,TXN-001657,Web,959,200,595,56
1658,30364.75,2025-12-20,Transferencia,False,USD,TXN-001658,App Móvil,1182,262,355,16
1659,10392.63,2023-04-01,Préstamo,False,USD,TXN-001659,Telefónico,1315,202,52,112
1660,30940.32,2025-06-09,Préstamo,False,EUR,TXN-001660,Telefónico,323,968,186,74
1661,9455.3,2025-03-03,Transferencia,False,USD,TXN-001661,Telefónico,915,970,45,57
1662,34435.91,2024-06-23,Retiro,False,COP,TXN-001662,Web,922,230,581,179
1663,23103.36,2023-08-13,Pago,False,GTQ,TXN-001663,App Móvil,743,646,432,173
1664,1689.49,2024-03-12,Préstamo,False,EUR,TXN-001664,Telefónico,383,364,91,12
1665,13812.55,2024-03-17,Retiro,False,USD,TXN-001665,Sucursal,8,1469,274,75
1666,41187.37,2025-02-27,Depósito,False,COP,TXN-001666,App Móvil,515,431,259,38
1667,38009.77,2022-01-16,Préstamo,False,GTQ,TXN-001667,Sucursal,321,1414,154,43
1668,35892.98,2022-11-18,Depósito,False,COP,TXN-001668,App Móvil,905,816,520,115
1669,33436.03,2025-05-17,Pago,False,USD,TXN-001669,Telefónico,1117,655,382,56
1670,2189.46,2022-05-03,Préstamo,True,MXN,TXN-001670,Web,81,30,144,88
1671,43024.74,2024-09-01,Depósito,False,EUR,TXN-001671,ATM,1054,1497,413,95
1672,6038.57,2025-09-09,Retiro,False,MXN,TXN-001672,App Móvil,1130,847,248,75
1673,31889.74,2025-12-28,Retiro,False,MXN,TXN-001673,ATM,562,863,424,136
1674,16715.9,2023-02-16,Retiro,False,GTQ,TXN-001674,Sucursal,584,134,321,127
1675,48643.64,2024-11-20,Retiro,False,GTQ,TXN-001675,Sucursal,418,643,406,146
1676,17955.18,2024-01-10,Compra,False,MXN,TXN-001676,ATM,1382,792,422,4
1677,46078.18,2023-04-14,Préstamo,False,USD,TXN-001677,Sucursal,86,1312,323,40
1678,42151.95,2024-11-22,Retiro,False,USD,TXN-001678,App Móvil,374,1167,9,145
1679,48538.39,2022-07-09,Préstamo,False,EUR,TXN-001679,ATM,328,377,362,123
1680,18419.62,2024-07-17,Préstamo,False,USD,TXN-001680,Web,1204,1299,497,102
1681,13658.06,2024-05-29,Retiro,False,USD,TXN-001681,App Móvil,847,93,190,159
1682,27260.71,2024-09-23,Pago,False,USD,TXN-001682,Telefónico,967,95,573,37
1683,31000.48,2025-07-31,Pago,False,EUR,TXN-001683,Web,250,34,157,43
1684,18470.34,2025-10-11,Préstamo,False,EUR,TXN-001684,Telefónico,1244,1307,404,35
1685,1288.6,2025-10-18,Préstamo,False,COP,TXN-001685,ATM,1141,534,203,155
1686,23397.21,2025-09-12,Préstamo,False,EUR,TXN-001686,Sucursal,112,1118,413,118
1687,1212.12,2024-06-16,Compra,False,USD,TXN-001687,ATM,1408,1278,311,103
1688,18870.52,2025-02-24,Pago,False,MXN,TXN-001688,App Móvil,883,804,579,163
1689,25906.84,2025-10-29,Préstamo,False,EUR,TXN-001689,App Móvil,634,431,543,84
1690,9046.57,2024-05-24,Pago,False,COP,TXN-001690,Sucursal,687,1187,189,97
1691,37541.55,2022-10-20,Retiro,False,MXN,TXN-001691,Web,779,1159,500,63
1692,35894.82,2025-01-11,Préstamo,False,COP,TXN-001692,Web,1295,623,485,15
1693,13531.39,2025-10-08,Préstamo,False,USD,TXN-001693,ATM,1491,1397,258,111
1694,5276.7,2023-09-03,Compra,False,MXN,TXN-001694,App Móvil,853,815,560,13
1695,19798.82,2025-01-29,Depósito,False,COP,TXN-001695,Telefónico,776,1052,483,158
1696,48593.45,2023-06-06,Transferencia,False,USD,TXN-001696,Telefónico,347,557,369,22
1697,31082.94,2022-06-27,Pago,False,EUR,TXN-001697,ATM,1066,875,49,144
1698,34773.21,2022-07-27,Compra,False,USD,TXN-001698,Telefónico,1107,467,29,32
1699,37062.67,2024-05-11,Compra,False,GTQ,TXN-001699,Web,810,1187,209,127
1700,48472.49,2025-06-03,Compra,False,GTQ,TXN-001700,App Móvil,1012,1234,162,41
1701,19283.93,2024-01-22,Pago,False,GTQ,TXN-001701,App Móvil,57,158,157,62
1702,18196.98,2023-02-04,Pago,False,MXN,TXN-001702,Web,1188,204,69,75
1703,27670.13,2024-09-20,Transferencia,True,USD,TXN-001703,Web,10,1216,126,141
1704,24200.49,2022-08-19,Pago,True,COP,TXN-001704,ATM,1219,874,19,63
1705,38666.43,2023-10-18,Depósito,False,COP,TXN-001705,App Móvil,201,1359,8,179
1706,5268.89,2022-06-12,Depósito,False,MXN,TXN-001706,ATM,12,1414,218,194
1707,42498.3,2023-06-11,Pago,False,COP,TXN-001707,Sucursal,357,603,117,96
1708,14241.06,2024-06-10,Compra,False,GTQ,TXN-001708,App Móvil,149,641,477,161
1709,34500.62,2022-10-01,Depósito,False,USD,TXN-001709,Telefónico,120,1466,191,9
1710,2338.89,2024-11-30,Transferencia,False,COP,TXN-001710,Web,522,110,290,161
1711,32079.21,2023-02-24,Pago,False,GTQ,TXN-001711,Sucursal,1462,1164,13,7
1712,43523.03,2023-06-28,Préstamo,False,GTQ,TXN-001712,Telefónico,768,1230,240,36
1713,9353.24,2022-11-25,Retiro,False,USD,TXN-001713,App Móvil,1400,718,168,23
1714,4945.42,2023-12-11,Préstamo,False,EUR,TXN-001714,Web,452,229,542,191
1715,44527.96,2022-02-24,Transferencia,False,GTQ,TXN-001715,Sucursal,441,343,457,130
1716,40162.2,2024-08-17,Préstamo,False,COP,TXN-001716,Sucursal,227,232,139,154
1717,15999.73,2024-11-04,Depósito,False,EUR,TXN-001717,Web,15,368,443,114
1718,8539.9,2025-03-20,Retiro,True,GTQ,TXN-001718,Sucursal,479,33,347,54
1719,14152.83,2024-01-10,Pago,False,GTQ,TXN-001719,Telefónico,1313,48,535,72
1720,33240.52,2023-10-23,Retiro,True,GTQ,TXN-001720,Telefónico,153,125,266,129
1721,27391.95,2024-09-29,Depósito,False,GTQ,TXN-001721,Web,656,336,509,130
1722,22609.69,2022-01-15,Compra,False,USD,TXN-001722,App Móvil,514,894,461,101
1723,14712.83,2024-11-10,Pago,True,EUR,TXN-001723,ATM,559,1352,8,22
1724,22098.88,2025-05-03,Depósito,False,USD,TXN-001724,Web,1019,335,562,48
1725,5899.06,2023-04-29,Pago,False,GTQ,TXN-001725,ATM,1157,53,111,24
1726,41322.59,2024-05-24,Pago,False,MXN,TXN-001726,Telefónico,323,130,32,19
1727,1986.62,2023-09-13,Transferencia,True,MXN,TXN-001727,ATM,1266,1222,66,17
1728,31905.46,2024-08-30,Transferencia,False,GTQ,TXN-001728,Sucursal,1382,961,51,172
1729,27043.05,2024-06-19,Compra,False,MXN,TXN-001729,Telefónico,805,557,570,104
1730,32871.62,2023-06-06,Transferencia,False,MXN,TXN-001730,Telefónico,400,1292,26,79
1731,27155.81,2023-05-20,Compra,False,COP,TXN-001731,App Móvil,1300,610,592,16
1732,49839.75,2023-07-16,Retiro,False,MXN,TXN-001732,Sucursal,255,205,412,119
1733,45106.94,2023-11-24,Pago,False,EUR,TXN-001733,Telefónico,900,853,409,189
1734,24202.12,2022-07-13,Depósito,False,MXN,TXN-001734,ATM,60,198,340,20
1735,37921.54,2022-11-09,Préstamo,True,USD,TXN-001735,Telefónico,990,956,5,65
1736,47863.03,2024-10-30,Pago,False,MXN,TXN-001736,Sucursal,1442,717,140,83
1737,7446.93,2023-12-25,Préstamo,False,COP,TXN-001737,Web,389,1493,545,69
1738,27785.88,2024-01-09,Préstamo,False,COP,TXN-001738,Sucursal,1074,1156,179,118
1739,30388.12,2023-03-17,Préstamo,False,EUR,TXN-001739,Sucursal,352,1269,17,42
1740,1510.34,2023-05-13,Compra,False,COP,TXN-001740,Sucursal,1434,523,434,51
1741,39997.5,2024-02-26,Retiro,False,COP,TXN-001741,ATM,1463,1242,273,35
1742,12430.61,2023-10-16,Préstamo,False,MXN,TXN-001742,ATM,1388,932,135,182
1743,3881.27,2024-05-02,Préstamo,False,MXN,TXN-001743,Sucursal,492,1235,171,40
1744,16681.18,2023-04-08,Pago,False,EUR,TXN-001744,App Móvil,970,510,400,162
1745,42606.46,2023-02-03,Pago,False,EUR,TXN-001745,App Móvil,324,116,120,68
1746,4602.39,2023-02-06,Retiro,False,EUR,TXN-001746,Web,1416,273,426,55
1747,39987.55,2024-05-09,Pago,False,USD,TXN-001747,Web,822,351,374,118
1748,13804.14,2022-08-29,Préstamo,False,EUR,TXN-001748,Web,66,581,278,75
1749,3884.03,2023-06-28,Compra,False,EUR,TXN-001749,ATM,302,173,582,86
1750,14448.06,2022-06-15,Préstamo,False,COP,TXN-001750,Telefónico,980,1314,307,46
1751,18934.48,2024-01-22,Transferencia,False,USD,TXN-001751,Telefónico,1281,615,114,32
1752,37624.03,2022-12-22,Retiro,False,MXN,TXN-001752,ATM,836,560,183,151
1753,49534.95,2024-06-22,Préstamo,False,USD,TXN-001753,ATM,1222,1027,220,167
1754,26420.33,2025-08-14,Compra,False,GTQ,TXN-001754,ATM,1274,1267,246,1
1755,15811.06,2024-01-25,Préstamo,False,GTQ,TXN-001755,Telefónico,126,952,226,72
1756,8879.33,2023-04-26,Transferencia,False,EUR,TXN-001756,Sucursal,984,1165,572,44
1757,37010.11,2022-02-22,Préstamo,False,COP,TXN-001757,App Móvil,533,665,144,65
1758,45205.41,2024-09-06,Compra,False,MXN,TXN-001758,Web,829,615,316,53
1759,3559.86,2024-05-01,Transferencia,False,MXN,TXN-001759,Sucursal,98,1302,399,30
1760,18887.22,2025-07-07,Depósito,False,USD,TXN-001760,Sucursal,1486,55,317,156
1761,39950.99,2024-11-28,Depósito,False,COP,TXN-001761,App Móvil,210,302,396,87
1762,3885.55,2024-06-15,Transferencia,False,EUR,TXN-001762,Telefónico,19,870,10,27
1763,15927.87,2023-01-27,Transferencia,False,MXN,TXN-001763,App Móvil,221,338,2,66
1764,45519.12,2025-02-16,Compra,False,COP,TXN-001764,Sucursal,108,384,524,59
1765,5649.88,2025-02-08,Depósito,False,GTQ,TXN-001765,ATM,1309,274,562,76
1766,1843.95,2024-03-20,Depósito,False,COP,TXN-001766,Telefónico,289,762,464,130
1767,1630.69,2022-05-19,Retiro,True,GTQ,TXN-001767,ATM,536,336,277,35
1768,701.89,2024-09-27,Pago,False,USD,TXN-001768,Telefónico,528,804,434,18
1769,28944.97,2025-12-14,Retiro,False,COP,TXN-001769,Telefónico,1472,725,280,117
1770,23532.19,2024-09-30,Préstamo,False,COP,TXN-001770,Telefónico,663,1352,175,152
1771,17007.31,2025-03-23,Depósito,False,COP,TXN-001771,Telefónico,471,59,214,100
1772,803.3,2025-07-05,Transferencia,False,GTQ,TXN-001772,ATM,909,890,224,155
1773,33635.91,2022-01-10,Retiro,False,USD,TXN-001773,Telefónico,559,1495,58,61
1774,37106.31,2024-12-22,Retiro,False,COP,TXN-001774,Sucursal,699,889,393,109
1775,42731.19,2024-01-02,Retiro,False,MXN,TXN-001775,Sucursal,1468,31,18,125
1776,39861.95,2022-07-01,Compra,False,EUR,TXN-001776,Web,669,168,399,43
1777,18990.68,2023-08-09,Transferencia,False,COP,TXN-001777,App Móvil,1359,281,134,72
1778,14676.79,2025-05-27,Préstamo,False,USD,TXN-001778,ATM,708,1193,416,96
1779,7882.3,2023-05-16,Depósito,False,MXN,TXN-001779,Telefónico,493,689,339,10
1780,44726.53,2024-01-13,Retiro,False,MXN,TXN-001780,Web,916,1481,498,65
1781,17637.46,2022-11-13,Retiro,False,GTQ,TXN-001781,Web,1148,1489,175,85
1782,20971.24,2025-08-04,Transferencia,False,GTQ,TXN-001782,Sucursal,1129,595,333,198
1783,42597.38,2025-07-23,Pago,False,COP,TXN-001783,ATM,348,324,577,176
1784,43869.74,2025-07-02,Depósito,False,MXN,TXN-001784,ATM,877,672,599,145
1785,7119.04,2025-09-23,Compra,False,EUR,TXN-001785,ATM,1263,109,39,113
1786,28017.93,2023-12-03,Compra,False,GTQ,TXN-001786,Web,2,121,290,37
1787,36992.39,2023-10-18,Pago,False,COP,TXN-001787,ATM,850,1156,71,182
1788,47080.01,2024-02-08,Préstamo,False,USD,TXN-001788,ATM,414,1384,165,158
1789,3525.45,2024-06-08,Préstamo,False,USD,TXN-001789,App Móvil,583,855,278,16
1790,7045.46,2023-05-19,Pago,False,EUR,TXN-001790,Sucursal,1047,726,79,18
1791,24914.02,2024-07-08,Pago,False,COP,TXN-001791,Web,1080,1227,392,90
1792,32953.99,2022-03-26,Retiro,False,GTQ,TXN-001792,Telefónico,1236,387,68,124
1793,2423.0,2025-10-19,Pago,False,GTQ,TXN-001793,Telefónico,175,788,383,75
1794,26461.76,2024-05-09,Préstamo,False,MXN,TXN-001794,App Móvil,577,178,186,174
1795,30248.53,2023-04-01,Depósito,False,COP,TXN-001795,Telefónico,33,1292,50,188
1796,45426.16,2023-05-08,Depósito,True,MXN,TXN-001796,Sucursal,325,1402,511,118
1797,12016.0,2024-07-23,Depósito,False,EUR,TXN-001797,ATM,950,932,357,77
1798,44282.41,2024-10-29,Transferencia,False,COP,TXN-001798,ATM,678,1265,257,52
1799,5560.85,2022-10-14,Depósito,False,COP,TXN-001799,Web,734,1479,588,81
1800,11759.61,2025-06-20,Préstamo,True,USD,TXN-001800,Web,761,421,256,49
1801,10296.69,2022-05-24,Retiro,False,COP,TXN-001801,ATM,1337,169,345,192
1802,1151.67,2022-02-05,Depósito,False,USD,TXN-001802,Sucursal,59,952,15,99
1803,35867.89,2022-09-10,Préstamo,False,EUR,TXN-001803,ATM,902,577,520,123
1804,5377.05,2024-05-10,Retiro,False,COP,TXN-001804,Web,895,322,262,170
1805,34866.19,2025-03-31,Depósito,False,USD,TXN-001805,App Móvil,279,929,179,150
1806,21844.75,2024-09-05,Pago,False,EUR,TXN-001806,Web,578,110,35,41
1807,25367.29,2024-08-04,Transferencia,False,USD,TXN-001807,ATM,469,740,560,47
1808,26540.78,2025-05-19,Transferencia,False,COP,TXN-001808,Telefónico,1100,542,308,155
1809,19210.81,2025-07-03,Compra,False,GTQ,TXN-001809,Telefónico,734,170,283,81
1810,49988.66,2024-06-04,Retiro,False,EUR,TXN-001810,Web,807,1346,244,150
1811,12898.8,2022-12-14,Retiro,False,USD,TXN-001811,Telefónico,13,62,385,127
1812,16518.38,2022-01-20,Transferencia,False,COP,TXN-001812,Telefónico,1103,749,482,196
1813,34377.8,2022-09-13,Préstamo,False,EUR,TXN-001813,Sucursal,1000,1227,463,12
1814,37673.68,2022-10-21,Préstamo,False,EUR,TXN-001814,App Móvil,1262,1391,132,129
